2022-09-16 16:25:32 | SUCCESS  | File write successful
2022-09-16 16:25:32 | SUCCESS  | Unzip ./download\33651-Hatsune_Miku-Rubik's_Cube.zip successful
2022-09-16 16:25:32 | SUCCESS  | Delete ./download\33651-Hatsune_Miku-Rubik's_Cube.zip successful
2022-09-16 16:25:34 | INFO     | Downloading beatmapset: 320118-Reol-No title
2022-09-16 16:25:41 | SUCCESS  | 320118-Reol-No title - 200 - Download successful
2022-09-16 16:25:41 | INFO     | Writing file: ./download\320118-Reol-No_title.zip
2022-09-16 16:25:41 | SUCCESS  | File write successful
2022-09-16 16:25:41 | SUCCESS  | Unzip ./download\320118-Reol-No_title.zip successful
2022-09-16 16:25:41 | SUCCESS  | Delete ./download\320118-Reol-No_title.zip successful
2022-09-16 16:25:43 | INFO     | Downloading beatmapset: 429956-Kikuo-Aishite Aishite Aishite
2022-09-16 16:25:45 | SUCCESS  | 429956-Kikuo-Aishite Aishite Aishite - 200 - Download successful
2022-09-16 16:25:45 | INFO     | Writing file: ./download\429956-Kikuo-Aishite_Aishite_Aishite.zip
2022-09-16 16:25:45 | SUCCESS  | File write successful
2022-09-16 16:25:45 | SUCCESS  | Unzip ./download\429956-Kikuo-Aishite_Aishite_Aishite.zip successful
2022-09-16 16:25:45 | SUCCESS  | Delete ./download\429956-Kikuo-Aishite_Aishite_Aishite.zip successful
2022-09-16 16:25:47 | INFO     | Downloading beatmapset: 19789-Hatsune Miku & Megpoid Gumi-MATRYOSHKA
2022-09-16 16:25:52 | SUCCESS  | 19789-Hatsune Miku & Megpoid Gumi-MATRYOSHKA - 200 - Download successful
2022-09-16 16:25:52 | INFO     | Writing file: ./download\19789-Hatsune_Miku_&_Megpoid_Gumi-MATRYOSHKA.zip
2022-09-16 16:25:52 | SUCCESS  | File write successful
2022-09-16 16:25:52 | SUCCESS  | Unzip ./download\19789-Hatsune_Miku_&_Megpoid_Gumi-MATRYOSHKA.zip successful
2022-09-16 16:25:52 | SUCCESS  | Delete ./download\19789-Hatsune_Miku_&_Megpoid_Gumi-MATRYOSHKA.zip successful
2022-09-16 16:25:54 | INFO     | Downloading beatmapset: 1330999-Nakanoke no Itsutsugo-Gotoubun no Katachi (TV Size)
2022-09-16 16:25:56 | SUCCESS  | 1330999-Nakanoke no Itsutsugo-Gotoubun no Katachi (TV Size) - 200 - Download successful
